BAN_hashed,IMSI_hashed,BRAND,DEVICE_MANUFACTURER_TXT,MUNICIPALITY_NM,PROVINCE_STATE_CD,TENURE_DAY_QTY_SCALED,PRICE_PLAN,PROD_TV,PROD_INTERNET,SEGMENT_NM,LOCALITY_NM,LIFESTAGE,THREE_MONTH_AVG_WLN_BILLING_SCALED,THREE_MONTH_AVG_WLS_BILLING_SCALED
54380670,906660039529239,T,Apple,BEAUMONT,AB,0.242428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.022965707,0.072261286
66137118,906660062056875,T,Apple,CALAHOO,AB,0.275642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.024035844,0.039141955
29783439,906660092160738,T,Apple,CAMROSE,AB,0.093928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.036953874,0.125454329
74848236,906660033148911,T,Apple,DUNCAN,BC,0.233785714,"Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.041268309,0.389374639
52535004,906661636153401,T,Apple,CAMROSE,AB,0.441357143,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.026620713,0.136995142
108138405,906660108823986,T,Apple,CAMROSE,AB,0.059642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033341375,0.072617956
132300720,906660060013428,T,Apple,SPRUCE GROVE,AB,0.6675,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.008921822,0.148546146
106236936,906660108558642,T,Samsung,COCHRANE,AB,0.072357143,TELUS Prepaid,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.032828996,
99773661,906660064734612,T,Apple,PRINCE GEORGE,BC,0.110214286,"Simple Share 20 - Unlimited nationwide talk, text, and 20GB of shareable data",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.03286461,0.076235606
9459063,906660040313283,T,Apple,SPRING LAKE,AB,0.209714286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.006235855,0.156053195
112678575,906660114271950,K,Apple,SALMON ARM,BC,0.649857143,$50 4GB UL min Plan SFD,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.02854041,0.024875166
108138405,906660108823995,T,Apple,CAMROSE,AB,0.500857143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033341375,0.072617956
29968545,906660121671177,T,Apple,QUESNEL,BC,0.057214286,Voice 25 - Unlimited Nationwide (AB/BC only),0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.017832156,0.085559971
14693403,906661629597687,T,Samsung,FORT SASKATCHEWAN,AB,0.338928571,YourChoice Standard 45 - 300 local minutes and unlimited nationwide text,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033202367,0.08332654
107959659,906661629826365,T,Huawei,PARKLAND COUNTY,AB,0.057214286,Wireless Internet 500 - GF,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.030665173,0.110272088
105103284,906660950348529,K,Apple,WOOLER,ON,0.064928571,$35 3GB UL mins SFD - 3G speed,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.030457809,0.036645266
1454772,906660039320502,T,Apple,FORT SASKATCHEWAN,AB,0.203071429,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.017060141,0.111301335
14216703,906660089754048,T,Samsung,MISSION,BC,0.198071429,L&R ULNW 6GB shareable data,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.039770808,0.120919529
86002125,906661632959574,T,Apple,GRANDE PRAIRIE,AB,0.179928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.041669252,0.067478515
3037698,906660106918161,T,Apple,SPRING LAKE,AB,0.049642857,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.092796829,0.26019396
65347458,906660095903469,T,SAMSUNG,LACOMBE,AB,0.279071429,SKMB Talk & Text - 5GB,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033734275,0.031626414
1929105,906660117748383,T,Apple,INNISFAIL,AB,0.0325,OneNumber Peace of Mind Connect Access - Smart Watch,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.06014705,0.165591562
1226472,906660041399109,T,Apple,CAMROSE,AB,0.6495,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.028055603,0.224379225
55474383,906660037119219,T,Apple,NANAIMO,BC,0.461857143,"Peace of Mind - Unlimited Canada-US talk, text, and endless data (10GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.039984491,0.058818234
881973,906660121264341,T,Apple,WESTLOCK,AB,0.403785714,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.011201103,0.077854207
84916470,906660934024944,K,Apple,CRANBROOK,BC,0.185642857,$45 2GB Unltd min Plan QC SFD,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.042529726,0.128773056
111067545,906661631505021,T,Samsung,SHAWNIGAN LAKE,BC,0.039571429,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.003681429,0.122015014
79966092,906660033661578,T,Apple,LAKE COUNTRY,BC,0.213142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.025004308,0.076235606
2765214,906661636323666,T,Samsung,CALAHOO,AB,0.552142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.005560917,0.085824926
7045629,906660061572615,T,Apple,WETASKIWIN,AB,0.136642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.045748751,0.224958389
88946877,906661632665151,T,Apple,COCHRANE,AB,0.162642857,"Unlimited 40 - Unlimited nationwide talk, text, and endless data (40GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.026156586,0.09441727
86283042,906660059669484,T,Apple,CASTLEGAR,BC,0.1635,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.041284393,0.232849282
53064159,906660951014904,K,Samsung,BEAVER BANK,NS,0.317928571,$35 3GB UL mins SFD - 3G speed,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033937044,0.12281837
88111902,906660087186801,T,APPLE,KAMLOOPS,BC,0.145071429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.032244241,0.226115017
64080396,906660042178806,T,Apple,SHERWOOD PARK,AB,0.284857143,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.015419611,0.046657495
49006353,906660060275223,T,Samsung,CALEDONIA,ON,0.341928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.026003217,0.042204219
54802959,906661636049007,T,Apple,TERRACE,BC,0.127,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.04350853,0.144334047
52125042,906661630567380,T,Google,COCHRANE,AB,0.455142857,4GB Standard 70 - Unlimited nationwide talk and text,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.021450974,0.034301437
94315782,906660915736563,K,Apple,OYAMA,BC,0.141928571,$50 2GB Unltd min Plan SFD,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.030164857,0.024875166
110338368,906660122128812,T,HUAWEI,KAMLOOPS,BC,0.046071429,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.029785169,0.089091002
13103697,906661633348224,T,Apple,STURGEON COUNTY,AB,0.040428571,Peace of Mind Access - Tablet,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.027770119,0.202489894
111365214,906660928432743,K,Apple,PENTICTON,BC,0.1785,$50 5GB Unltd min Plan SFD,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.037075076,0.174992357
114776490,906661635911133,T,Samsung,WEST KELOWNA,BC,0.012785714,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.031375151,0.075012738
38792541,906661629786912,T,Apple,LACOMBE,AB,0.058214286,Voice 30-Unlimited Nationwide,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.051186168,0.10024797
83103552,906660098038254,T,Apple,PONOKA,AB,0.214928571,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.053999655,0.097564455
96219876,906660062791221,T,Apple,PARKLAND COUNTY,AB,0.5075,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.03497329,0.377908557
61449213,906660042447519,T,Apple,CRANBROOK,BC,0.1545,YourChoice BYOD 45 - Unlimited nationwide talk and text,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.021985754,0.075284487
48703851,906660118120980,T,Apple,CAMROSE,AB,0.0005,OneNumber 1GB Smartwatch,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.023461428,0.112209994
51299289,906660059668452,T,APPLE,MAPLE RIDGE,BC,0.330214286,Promo Unlimited nationwide talk and text 10GB non-share BYOD,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.011469929,0.167067495
1891356,906660104874894,T,Apple,SHERWOOD PARK,AB,0.3505,L&R ULNW 6GB shareable data,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.015866506,0.085784164
3116640,906661634249847,T,Apple,PEACE RIVER,AB,0.535214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.02777931,0.136353137
111372075,906660951643173,K,Samsung,KELOWNA,BC,0.037285714,$50 5GB Unltd min Plan SFD,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.023225343,0.036288597
98983506,906660095325942,T,ZTE,SHERWOOD PARK,AB,0.115142857,Wireless Internet 1TB - GL,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.00919869,0.278134448
96378534,906660104514756,T,Samsung,LEDUC COUNTY,AB,0.129857143,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033051295,0.054259656
114639222,906660124307529,T,Apple,KAMLOOPS,BC,0.013714286,5GB Non-share Unlimited nationwide talk and text (PROMO),1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.023719915,0.113884643
108204543,906660970251090,K,Apple,CRANBROOK,BC,0.059285714,$45 5GB UL Prov mins SFD,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.002464243,0.063986548
81591201,906660051967722,T,MICROSOFT,WINFIELD,BC,0.204428571,Voice 35-Unlimited Nationwide,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.030919065,0.024951595
114241362,906660123129657,T,HUAWEI,NELSON,BC,0.016928571,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.022657246,0.071157308
98336400,906660088589277,T,Samsung,STURGEON COUNTY,AB,0.313214286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.001378597,0.08245185
112934169,906660952692315,K,APPLE,DUNCAN,BC,0.025857143,$45 2GB Unltd min Plan SFD,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.019727727,0.017976154
87374901,906660121634451,T,APPLE,GRANDE PRAIRIE,AB,0.179928571,"Peace of Mind Connect Ultra- UL nationwide talk, text, and endless data (50GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.003287955,0.096861306
1941708,906660960056949,T,Huawei,CRANBROOK,BC,0.232,Mobile Internet Share 20,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.031020162,0.099354598
85941417,906660096198084,T,Apple,DEVON,AB,0.051142857,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.030067207,0.182523184
39802272,906661635294882,T,Apple,COCHRANE,AB,0.363214286,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.01886955,0.103128503
42813288,906660104471772,T,Huawei,MORINVILLE,AB,0.080714286,Wireless Internet 1TB - GF,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033268999,0.218054282
3092613,906660039823971,T,Apple,OKOTOKS,AB,0.536428571,Voice 35-Unlimited Nationwide,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.039512896,0.075624172
71897250,906660102163404,T,Apple,CAMROSE,AB,0.473642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.004308116,0.305952988
70008375,906660107943936,T,Apple,STONY PLAIN,AB,0.094071429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.029880522,0.072261286
111503403,906660952803972,K,Huawei,STONY PLAIN,AB,0.035571429,$35 1GB UL min Plan SFD,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.023978402,0.021996331
2427612,906660063001644,T,Apple,ARDROSSAN,AB,0.185285714,YourChoice SK Premium 55 - Unlimited nationwide talk and text,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.002929519,0.167079384
42639030,906660034792236,T,Apple,NANAIMO,BC,0.193928571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.018993624,0.306200958
62106144,906660060240588,T,Apple,KELOWNA,BC,0.147142857,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.021637084,0.096435001
110628558,906660121998930,T,Apple,DUNCAN,BC,0.043857143,TELUS Prepaid,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.021373428,
57177909,906660108514236,T,Huawei,SHERWOOD PARK,AB,0.109571429,Wireless Internet 500 - GF,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.003791143,0.177592649
56081880,906660041453376,T,Apple,COCHRANE,AB,0.391285714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.020754782,0.055553857
110336031,906661631437467,T,Apple,KAMLOOPS,BC,0.046071429,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.03848182,0.151085295
99785295,906660938557101,K,Apple,SHAWNIGAN LAKE,BC,0.110357143,$45 2GB Unltd min Plan SFD,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,,0.119732328
683373,906660063919851,T,Apple,SHERWOOD PARK,AB,0.685357143,Voice 25 - Unlimited Nationwide,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.01980872,0.038576378
71610,906660086929440,T,Samsung,MEDICINE HAT,AB,0.797142857,L&R ULNW 6GB shareable data,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.02977368,0.061561194
48837843,906660108728814,T,Apple,SHERWOOD PARK,AB,0.471142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.00258487,0.117757057
114612372,906661631856900,T,Apple,WESTLOCK,AB,0.142142857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.025762537,0.058988077
109904391,906660120248841,T,Samsung,BELLE RIVER,ON,0.049428571,"Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.011973117,0.064283773
111770769,906660117576501,T,Motorola,PONOKA,AB,0.033,"Simple Share 10 - Unlimited nationwide talk, text, and 10GB of shareable data",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.033962318,0.184743028
8394720,906661636104948,T,Apple,STURGEON COUNTY,AB,0.095928571,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.007722442,0.094722987
3512568,906661629132702,T,Samsung,CAMROSE,AB,0.237214286,YourChoice Premium 75 - Unlimited nationwide talk and text,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.021795623,0.082961378
3256053,906660097541115,T,Samsung,SPRUCE GROVE,,0.289928571,Voice 35-Unlimited Nationwide,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.008602447,0.033960053
62079441,906660068451762,T,Samsung,CAMPBELL RIVER,BC,0.566,L&R ULNW 6GB shareable data,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.019936814,0.17460002
96947022,906660104935014,T,Apple,KAMLOOPS,BC,0.296642857,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.022929519,0.072804783
92956464,906660951559404,K,Samsung,PRINCE GEORGE,BC,0.150785714,$45 1GB UL min Plan SFD,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.035365615,0.05385543
7437309,906661634060160,T,Apple,COCHRANE,AB,0.018428571,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.031018439,0.217802915
42846474,906660068494032,T,Apple,DUNCAN,BC,0.383071429,"No Overage Premium Non-Share (10GB) - Unlimited nationwide talk, text, and endless data",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.028486989,0.050555386
2658597,906660061635117,T,Apple,WETASKIWIN,AB,0.389857143,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.023780803,0.072901593
73689282,906660099095259,T,Apple,MOUNTAIN,ON,0.416714286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.021623298,0.111719148
79548000,906660041995245,T,Apple,WETASKIWIN,AB,0.215071429,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.000616922,0.055254934
54988212,906660042420813,T,Apple,MORINVILLE,AB,0.272714286,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.029828824,0.290517681
11150460,906661635371106,T,Apple,FORT SASKATCHEWAN,AB,0.033785714,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.037673043,0.072261286
10903140,906660088170522,T,Apple,SPRUCE GROVE,AB,0.351142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.004997415,0.119664391
40678260,906661629114363,T,Apple,SHERWOOD PARK,AB,0.385714286,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.027654087,0.108799552
87726915,906660108730029,T,Apple,LEDUC,AB,0.169214286,L&R ULNW 6GB shareable data,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.023723936,0.031626414
89392860,906660919416513,K,Apple,KAMLOOPS,BC,0.160357143,$45 4GB Unltd min SFD,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.024154748,0.022021808
115354596,906660123887598,T,Apple,KAMLOOPS,BC,0.007214286,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.005841806,0.076070858
74175378,906660089754936,T,Samsung,KAMLOOPS,BC,0.240928571,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.009874777,0.045152689
110336031,906661631437467,T,Apple,KAMLOOPS,BC,0.046071429,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.03848182,0.151085295
74848236,906660119953920,T,Apple,DUNCAN,BC,0.18,"Unlimited 20 - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.041268309,0.389374639
49196823,906660934054071,K,Apple,DUNCAN,BC,0.340857143,$45 3GB UL Can mins SFD,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.026311678,0.080230307
113411265,906660106911609,T,Apple,KAMLOOPS,BC,0.415642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.042556724,0.224549068
64716480,906661635926736,T,ZTE,RED DEER COUNTY,AB,0.014285714,Wireless Internet 500 - GF,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.008740307,0.178141241
114612372,906661631856900,T,Apple,WESTLOCK,AB,0.142142857,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.025762537,0.058988077
1974387,906660100484940,T,Samsung,SHERWOOD PARK,AB,0.477857143,"PROMO - Simple Share 5 - Unlimited nationwide talk, text, and 5GB of shareable data",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.003446493,0.196254968
109904391,906660120248841,T,Samsung,BELLE RIVER,ON,0.049428571,"Peace of Mind Connect Plus - UL nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.011973117,0.064283773
115905507,906660971247024,K,Apple,KAMLOOPS,BC,0.005142857,$50 10GB UL Can mins SFD,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.024897467,0.038627331
79100409,906660063837297,T,Apple,MEDICINE HAT,AB,0.105142857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.041776667,0.239296511
27123654,906660034001550,T,Apple,DUNCAN,BC,0.439714286,"Simple Share 20 - Unlimited nationwide talk, text, and 20GB of shareable data",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.020599115,0.114817079
52138956,906661632711999,T,Apple,WETASKIWIN,AB,0.186857143,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (10GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.055275432,0.183299365
114639222,906660124307529,T,Apple,KAMLOOPS,BC,0.013714286,5GB Non-share Unlimited nationwide talk and text (PROMO),1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.023719915,0.113884643
83442192,906660089432751,T,Apple,ARDROSSAN,AB,0.137285714,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.035527601,0.135687354
54534771,906660042615330,T,SAMSUNG,SPRUCE GROVE,AB,0.315142857,Pay & Talk,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.032495261,
38731806,906660099343041,T,Samsung,WETASKIWIN,AB,0.398,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.02550405,0.076041985
42050802,906660039559356,T,Apple,HIGH RIVER,AB,0.376571429,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.008788558,0.039651483
41829144,906660095229768,T,Samsung,GRANDE PRAIRIE,AB,0.378571429,SharePlus 65 - Ultd Nat.,1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.030762249,0.084923061
76013838,906660108134796,T,GOOGLE,SPRUCE GROVE,AB,0.164571429,YourChoice BYOD 50 - 300 local minutes and unlimited nationwide text,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.021531966,0.143298006
14142180,906660039864012,T,Apple,OKOTOKS,AB,0.2585,"Unlimited 30 - Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.034906657,0.250134176
85889460,906660952797996,K,Apple,FORT SASKATCHEWAN,AB,0.1385,$45 1GB UL min Plan SFD,1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.030967316,0.113578926
111671664,906661635135759,T,Samsung,MISSION,BC,0.035214286,"Peace of Mind Connect - Unlimited nationwide talk, text, and endless data (20GB High Speed)",0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.006989488,0.059838989
61709712,906660956664129,T,Apple,KAMLOOPS,BC,0.598642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.032807169,0.094986243
56835705,906660041618034,T,Apple,STONY PLAIN,AB,0.3585,"PROMO - Peace of Mind-Unlimited nationwide talk, text, and endless data (30GB High Speed)",1,0,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.024406916,0.069657597
57825912,906660049042137,T,Apple,CAMROSE,AB,0.410785714,YourChoice Premium+ 90 - Unlimited nationwide talk and text,0,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.022223563,0.119199022
61540998,906660088350630,T,Samsung,KAMLOOPS,BC,0.523642857,"Peace of Mind - Unlimited nationwide talk, text, and endless data (20GB High Speed)",1,1,Country Traditions,Upper-Middle Rural,Middle-Age Families,0.025655121,0.077821937
